ID,EZI_ROAD_NAME,ROAD_NAME,ROAD_TYPE,AGE_LESS_THAN_15YRS_PCNT,AGE_15_24YRS_PCNT,AGE_25_44YRS_PCNT,AGE_45_64YRS_PCNT,AGE_18YRS_OVER_PCNT,AGE_65YRS_OVER_PCNT,SEO_PERSONS_PCNT,FC_COUPLE_NO_CHILDREN_PCNT,FC_COUPLE_WITH_CHILDREN_PCNT,FC_SINGLE_PARENT,CARS_ZERO_HH_PCNT,CARS_ONE_HH_PCNT,CARS_TWO_OR_MORE_HH_PCNT,DWELLING_SEP_HOUSE_PCNT,DWELLING_SEMID_RO_OR_TCE_H_TH_P,DWELLING_FLAT_UNIT_APART_PCNT,OCCUPATION_WHITE_COLLAR_PCNT,OCCUPATION_BLUE_COLLAR_PCNT,SEIFA,Commercial%,Industrial%,Residential%,Parkland%,Primary_Production%,Lq_Licenses,Intersection,Supermarket,primary_school,secondary_school,km_post,traffic_signal
2910,SETTLEMENT ROAD,SETTLEMENT,ROAD,0.218053927,0.080890973,0.256740914,0.237983587,0.74912075,0.206330598,0.886946387,0.466666667,0.333333333,0.179166667,0.01875,0.3875,0.5375,0.959119497,0.025157233,0,0.661971831,0.329577465,959,0,0,0.698181121,0.301818879,0,0,non-Intersection,0,0,0,0,0
6665,WESTERNPORT ROAD,WESTERNPORT,ROAD,0.192771084,0.090361446,0.219879518,0.307228916,0.765060241,0.189759036,0.888217523,0.436781609,0.528735632,0.034482759,0,0.132075472,0.867924528,1,0,0,0.609271523,0.390728477,1003,0,0,0,0,1,0,non-Intersection,0,0,0,1,0
5850,FISHER ROAD,FISHER,ROAD,0.09202454,0.171779141,0.17791411,0.319018405,0.81595092,0.239263804,1,0.347826087,0.52173913,0.065217391,0,0.173076923,0.826923077,1,0,0,0.576923077,0.397435897,1000,0,0,0,0,0.345437017,0,non-Intersection,0,0,0,0,0
2341,ELKINGTON ROAD,ELKINGTON,ROAD,0.206521739,0.101449275,0.188405797,0.344202899,0.759057971,0.15942029,0.940433213,0.387283237,0.514450867,0.098265896,0,0.128865979,0.850515464,0.984375,0,0,0.775510204,0.221088435,1099,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
9463,WESTERN FREEWAY,WESTERN,FREEWAY,0.144846797,0.13091922,0.208913649,0.348189415,0.816155989,0.167130919,0.880813953,0.456521739,0.423913043,0.054347826,0,0.12173913,0.852173913,1,0,0,0.691542289,0.268656716,1042,0,0,0,0,0.680373813,0,non-Intersection,0,0,0,1,0
3333,BACK BEACH ROAD,BACK BEACH,ROAD,0.121794872,0.102564103,0.16025641,0.365384615,0.878205128,0.25,0.882352941,0.609756098,0.341463415,0,0,0.230769231,0.769230769,1,0,0,0.739130435,0.231884058,1048,0,0,0.398543224,0,0.479235197,0,non-Intersection,0,0,0,1,0
4058,BROWN STREET,BROWN,STREET,0.203174603,0.112698413,0.196825397,0.307936508,0.752380952,0.179365079,0.86977492,0.416666667,0.403846154,0.173076923,0.062761506,0.338912134,0.552301255,0.928270042,0.025316456,0,0.57079646,0.442477876,895,0,0,1,0,0,1,non-Intersection,0,0,0,0,0
4619,DUNNSTOWN-YENDON ROAD,DUNNSTOWN-YENDON,ROAD,0.213973799,0.148471616,0.213973799,0.262008734,0.76419214,0.161572052,0.970833333,0.298245614,0.614035088,0.052631579,0.034482759,0.206896552,0.712643678,0.944444444,0,0.055555556,0.508333333,0.333333333,970,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
3560,PHILLIP ISLAND ROAD,PHILLIP ISLAND,ROAD,0.150684932,0.109589041,0.146118721,0.381278539,0.796803653,0.212328767,0.87755102,0.453781513,0.394957983,0.100840336,0.01875,0.1875,0.71875,1,0,0,0.531578947,0.410526316,929,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
6236,LINDMAN STREET,LINDMAN,STREET,0.206969377,0.093980993,0.26187962,0.189017951,0.767687434,0.248152059,0.90349947,0.369565217,0.404347826,0.191304348,0.033333333,0.433333333,0.518181818,0.916167665,0.068862275,0.01497006,0.532212885,0.428571429,939,0.003405548,0,0.996594452,0,0,0,Intersection,0,0,0,0,0
1510,INVERLEIGH-SHELFORD ROAD,INVERLEIGH-SHELFORD,ROAD,0.268758527,0.070941337,0.312414734,0.263301501,0.708049113,0.084583902,0.941340782,0.380487805,0.590243902,0.048780488,0,0.133603239,0.834008097,1,0,0,0.605128205,0.38974359,1085,0,0,0,0,1,0,non-Intersection,0,0,0,1,0
4749,BALLAN-EGERTON ROAD,BALLAN-EGERTON,ROAD,0.14,0.108,0.188,0.384,0.808,0.18,0.930131004,0.442857143,0.485714286,0.057142857,0,0.173913043,0.793478261,1,0,0,0.616,0.352,1028,0,0,0,0.070939518,0.929060482,0,Intersection,0,0,0,0,0
1330,KELSALL STREET,KELSALL,STREET,0.233276158,0.106346484,0.267581475,0.274442539,0.730703259,0.118353345,0.904273504,0.339622642,0.547169811,0.113207547,0,0.170212766,0.787234043,0.984375,0,0.015625,0.49270073,0.503649635,964,0,0,0.91549656,0,0.063578369,0,non-Intersection,0,0,0,0,0
8431,ANDERSON STREET,ANDERSON,STREET,0.15037594,0.067669173,0.145363409,0.395989975,0.819548872,0.240601504,0.874371859,0.605769231,0.259615385,0.125,0.025,0.4625,0.4625,0.97515528,0,0,0.787096774,0.232258065,1041,0,0,1,0,0,0,non-Intersection,0,0,0,0,0
1087,ORAMS ROAD,ORAMS,ROAD,0.163218391,0.101149425,0.170114943,0.354022989,0.788505747,0.211494253,0.913875598,0.472222222,0.388888889,0.148148148,0.047337278,0.189349112,0.715976331,0.925465839,0.055900621,0,0.572972973,0.389189189,944,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
3276,DALYSTON-GLEN FORBES ROAD,DALYSTON-GLEN FORBES,ROAD,0.195505618,0.083146067,0.141573034,0.341573034,0.766292135,0.238202247,0.976744186,0.555555556,0.365079365,0.055555556,0,0.12804878,0.829268293,0.976331361,0,0,0.783410138,0.239631336,1039,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
8197,NO 1 ROAD,NO 1,ROAD,0.194244604,0.086330935,0.183453237,0.298561151,0.78057554,0.237410072,0.898876404,0.50617284,0.419753086,0.111111111,0.032608696,0.206521739,0.760869565,1,0,0,0.661417323,0.330708661,1063,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
346,WELLINGTON STREET,WELLINGTON,STREET,0.263819095,0.123115578,0.288944724,0.216080402,0.688442211,0.108040201,0.932114883,0.237113402,0.587628866,0.103092784,0,0.235772358,0.764227642,0.92920354,0.07079646,0,0.647058824,0.311764706,1014,0,0,0.873590737,0.005790182,0,0,Intersection,0,1,0,0,0
4834,ASH ROAD,ASH,ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,non-Intersection,0,0,0,0,0
5944,PLATTS ROAD,PLATTS,ROAD,0.228813559,0.138418079,0.245762712,0.290960452,0.706214689,0.096045198,0.946778711,0.276595745,0.574468085,0.170212766,0,0.144144144,0.828828829,1,0,0,0.617142857,0.342857143,1017,0,0,1,0,0,0,non-Intersection,0,0,0,0,0
1743,ARMYTAGE STREET,ARMYTAGE,STREET,0.121107266,0.041522491,0.224913495,0.200692042,0.868512111,0.411764706,0.846975089,0.517857143,0.267857143,0.267857143,0.107526882,0.419354839,0.35483871,1,0,0,0.584269663,0.415730337,874,0,0,0.853189691,0,0.146810309,0,non-Intersection,0,0,0,0,0
4301,CAPE PATERSON ROAD,CAPE PATERSON,ROAD,0.111662531,0.066997519,0.17617866,0.275434243,0.851116625,0.369727047,0.851116625,0.5625,0.276785714,0.089285714,0.06010929,0.393442623,0.513661202,0.954545455,0,0,0.683870968,0.290322581,982,0,0,1,0,0,0,non-Intersection,0,0,0,0,0
2435,PANORAMIC DRIVE,PANORAMIC,DRIVE,0.110638298,0.076595745,0.144680851,0.259574468,0.85106383,0.408510638,0.865546218,0.55,0.183333333,0.183333333,0.059405941,0.415841584,0.485148515,0.971153846,0,0.028846154,0.52238806,0.402985075,858,0,0,0.713246194,0.286753806,0,0,non-Intersection,0,0,0,1,0
6478,BIRAM DRIVE,BIRAM,DRIVE,0.221628838,0.126835781,0.226969292,0.280373832,0.719626168,0.144192256,0.949035813,0.374384236,0.487684729,0.128078818,0.022727273,0.261363636,0.681818182,0.976833977,0,0.023166023,0.725714286,0.288571429,1024,0,0,0.952155612,0.047844388,0,1,Intersection,0,0,0,0,0
5163,CUMBERLAND STREET S,CUMBERLAND,STREET,0.142118863,0.090439276,0.209302326,0.328165375,0.816537468,0.22997416,0.896464646,0.48245614,0.254385965,0.149122807,0.035502959,0.307692308,0.603550296,1,0,0,0.532846715,0.394160584,891,0,0,0.868105568,0,0.131894432,0,non-Intersection,0,0,0,0,0
6771,CURRIES ROAD,CURRIES,ROAD,0.168341709,0.133165829,0.231155779,0.309045226,0.793969849,0.158291457,0.928395062,0.451923077,0.471153846,0.057692308,0,0.171875,0.796875,1,0,0,0.637554585,0.31441048,1026,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
6625,MAIN SOUTH ROAD,MAIN SOUTH,ROAD,0.192771084,0.090361446,0.219879518,0.307228916,0.765060241,0.189759036,0.888217523,0.436781609,0.528735632,0.034482759,0,0.132075472,0.867924528,1,0,0,0.609271523,0.390728477,1003,0,0,0,0,1,0,non-Intersection,0,0,0,1,0
813,GEELONG-BACCHUS MARSH ROAD,GEELONG-BACCHUS MARSH,ROAD,0.195286195,0.067340067,0.245791246,0.353535354,0.754208754,0.138047138,0.859589041,0.483516484,0.395604396,0.131868132,0,0.161904762,0.761904762,0.96969697,0,0,0.527027027,0.412162162,1018,0,0,0,0,1,0,Intersection,0,0,0,1,0
6754,GOODINGS ROAD,GOODINGS,ROAD,0.22706422,0.128440367,0.197247706,0.339449541,0.729357798,0.107798165,0.859484778,0.345454545,0.572727273,0.045454545,0,0.177419355,0.782258065,1,0,0,0.63,0.365,1020,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
2339,DOHERTY ROAD,DOHERTY,ROAD,0.15,0.09375,0.23125,0.33125,0.8375,0.19375,0.928571429,0.510638298,0.489361702,0.063829787,0,0.109090909,0.890909091,1,0,0,0.692307692,0.252747253,1023,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
2069,GEELONG ROAD,GEELONG,ROAD,0.184331797,0.078341014,0.268817204,0.296466974,0.795698925,0.172043011,0.868778281,0.411764706,0.417647059,0.152941176,0.024691358,0.345679012,0.617283951,0.83203125,0.1484375,0.01953125,0.745033113,0.251655629,1039,0,0.14794471,0.85205529,0,0,3,Intersection,0,0,0,1,1
8537,DANAWA DRIVE,DANAWA,DRIVE,0.286524823,0.079432624,0.279432624,0.272340426,0.675177305,0.082269504,0.925141243,0.314136126,0.607329843,0.068062827,0,0.185714286,0.8,0.962962963,0.037037037,0,0.730659026,0.272206304,1094,0,0,0.945704114,0.054295886,0,1,non-Intersection,0,0,0,0,0
1826,CHURCH ROAD,CHURCH,ROAD,0.175040519,0.142625608,0.160453809,0.369529984,0.761750405,0.152350081,0.90923825,0.402234637,0.491620112,0.05027933,0,0.157068063,0.816753927,1,0,0,0.665653495,0.328267477,1061,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
7117,VINCENT STREET,VINCENT,STREET,0.113333333,0.126666667,0.213333333,0.38,0.873333333,0.166666667,0.847133758,0.65,0.4,0.075,0,0.228070175,0.719298246,1,0,0,0.702380952,0.380952381,944,0,0,0,0.144384251,0.855615749,0,non-Intersection,0,0,0,0,0
3716,SMITH STREET,SMITH,STREET,0.121987952,0.05873494,0.228915663,0.269578313,0.853915663,0.320783133,0.769465649,0.575757576,0.303030303,0.075757576,0.068493151,0.429223744,0.461187215,0.745454545,0.059090909,0.122727273,0.695205479,0.284246575,1037,0.278053239,0,0.454095545,0.267149022,0,11,non-Intersection,0,0,0,1,0
9856,BASS HIGHWAY,BASS,HIGHWAY,0.11627907,0.10755814,0.145348837,0.261627907,0.837209302,0.369186047,0.825581395,0.487804878,0.207317073,0.268292683,0.166666667,0.54,0.266666667,1,0,0,0.577319588,0.402061856,831,0,0.511408885,0.486636168,0.001954947,0,0,non-Intersection,0,0,0,1,0
5726,MAIN JINDIVICK ROAD,MAIN JINDIVICK,ROAD,0.153225806,0.110887097,0.159274194,0.352822581,0.814516129,0.223790323,0.942622951,0.42384106,0.443708609,0.059602649,0.015873016,0.19047619,0.767195767,1,0,0,0.647058824,0.316176471,1019,0,0,0,0,1,1,non-Intersection,0,0,0,0,0
7298,STANLEY STREET,STANLEY,STREET,0.199556541,0.12195122,0.22616408,0.317073171,0.753880266,0.135254989,0.871396896,0.411290323,0.411290323,0.169354839,0.01910828,0.203821656,0.738853503,0.974842767,0,0,0.602040816,0.423469388,986,0,0,0.544363081,0,0,0,non-Intersection,0,0,0,0,0
3135,YARRINGA ROAD,YARRINGA,ROAD,0.107344633,0.124293785,0.144067797,0.372881356,0.833333333,0.251412429,0.906515581,0.5,0.34375,0.104166667,0,0.312,0.688,1,0,0,0.676646707,0.347305389,1086,0,0,0.678842866,0.321157134,0,0,non-Intersection,0,0,0,0,0
6744,ALLAMBEE STREET,ALLAMBEE,STREET,0.248780488,0.126829268,0.23902439,0.273170732,0.685365854,0.112195122,0.879901961,0.289719626,0.570093458,0.140186916,0.02238806,0.201492537,0.708955224,1,0,0,0.576271186,0.457627119,979,0,0,1,0,0,0,non-Intersection,0,0,0,0,0
3696,SMITH STREET,SMITH,STREET,0.121987952,0.05873494,0.228915663,0.269578313,0.853915663,0.320783133,0.769465649,0.575757576,0.303030303,0.075757576,0.068493151,0.429223744,0.461187215,0.745454545,0.059090909,0.122727273,0.695205479,0.284246575,1037,0.289319992,0,0.406525993,0.129766928,0,11,non-Intersection,0,0,0,0,0
9905,ST ANNES DRIVE,ST ANNES,DRIVE,0.228215768,0.112033195,0.246887967,0.236514523,0.72406639,0.176348548,0.891666667,0.398496241,0.503759398,0.120300752,0,0.251572327,0.716981132,0.974025974,0.025974026,0,0.81512605,0.168067227,1091,0,0,0.948191965,0.051808035,0,0,Intersection,0,0,0,0,0
8821,ROSEDALE DRIVE,ROSEDALE,DRIVE,0.277198212,0.101341282,0.235469449,0.277198212,0.670640835,0.108792846,0.917417417,0.274390244,0.725609756,0.024390244,0,0.080924855,0.901734104,1,0,0,0.770897833,0.213622291,1149,0,0,1,0,0,0,non-Intersection,0,0,0,0,0
2193,BELL STREET,BELL,STREET,0.128378378,0.06981982,0.252252252,0.272522523,0.846846847,0.277027027,0.898383372,0.588235294,0.323529412,0.088235294,0.079096045,0.423728814,0.480225989,0.663043478,0.233695652,0.10326087,0.676190476,0.271428571,1054,0,0,0.962837615,0.037162385,0,8,Intersection,0,0,0,0,0
3211,GREAT OCEAN ROAD,GREAT OCEAN,ROAD,0.198895028,0.091160221,0.182320442,0.35359116,0.751381215,0.174033149,0.820936639,0.481481481,0.419753086,0.111111111,0,0.330275229,0.642201835,0.972727273,0,0,0.652694611,0.335329341,1050,0,0,1,0,0,0,non-Intersection,0,0,0,1,0
6705,PEDDER STREET,PEDDER,STREET,0.2228739,0.137829912,0.193548387,0.263929619,0.700879765,0.181818182,0.93452381,0.388888889,0.488888889,0.122222222,0,0.166666667,0.803921569,1,0,0,0.624203822,0.299363057,1022,0,0,0.230662117,0,0.769337883,0,non-Intersection,0,0,0,0,0
8593,COWES-RHYLL ROAD,COWES-RHYLL,ROAD,0.210344828,0.103448276,0.155172414,0.351724138,0.720689655,0.179310345,0.885304659,0.481012658,0.443037975,0.139240506,0.041666667,0.15625,0.71875,0.96969697,0,0,0.658730159,0.26984127,1010,0,0,0.499843048,0,0.500156952,0,non-Intersection,0,0,0,0,0
6833,RESERVE ROAD,RESERVE,ROAD,0.217506631,0.082228117,0.265251989,0.25994695,0.74801061,0.175066313,0.916666667,0.428571429,0.387755102,0.163265306,0,0.281481481,0.666666667,1,0,0,0.625806452,0.44516129,945,0,0,0.646870152,0.353129848,0,0,non-Intersection,0,0,0,0,0
4225,DROWLEYS ROAD,DROWLEYS,ROAD,0.163701068,0.106761566,0.170818505,0.352313167,0.779359431,0.206405694,0.927536232,0.443037975,0.405063291,0.101265823,0,0.106382979,0.829787234,1,0,0,0.725925926,0.281481481,1060,0,0,0.204002116,0,0.795997884,0,non-Intersection,0,0,0,0,0
1037,MCLEOD STREET,MCLEOD,STREET,0.23902439,0.109756098,0.236585366,0.280487805,0.729268293,0.134146341,0.884422111,0.319148936,0.478723404,0.29787234,0.023809524,0.325396825,0.619047619,0.930232558,0,0.046511628,0.529032258,0.425806452,894,0,0,0.673923261,0,0.326076739,0,Intersection,0,0,0,0,0
1421,LEARMONTH STREET,LEARMONTH,STREET,0.254237288,0.086440678,0.291525424,0.262711864,0.706779661,0.105084746,0.927852349,0.351515152,0.575757576,0.096969697,0,0.125,0.854166667,1,0,0,0.552188552,0.427609428,1014,0,0,0.993081813,0.006918187,0,0,non-Intersection,0,0,0,0,0
7996,BAGLIN STREET,BAGLIN,STREET,0.210619469,0.09380531,0.277876106,0.276106195,0.755752212,0.14159292,0.953571429,0.418300654,0.464052288,0.137254902,0,0.237864078,0.708737864,1,0,0,0.55078125,0.390625,950,0,0,0.353624301,0.205184704,0,0,non-Intersection,0,0,0,0,0
5604,MAIN NEERIM ROAD,MAIN NEERIM,ROAD,0.141921397,0.124454148,0.148471616,0.351528384,0.805676856,0.233624454,0.86637931,0.488188976,0.377952756,0.157480315,0,0.248407643,0.732484076,0.955974843,0.025157233,0,0.663507109,0.293838863,1019,0,0,0,0,1,1,non-Intersection,0,0,0,0,0
9641,LIALEETA ROAD,LIALEETA,ROAD,0.107344633,0.124293785,0.144067797,0.372881356,0.833333333,0.251412429,0.906515581,0.5,0.34375,0.104166667,0,0.312,0.688,1,0,0,0.676646707,0.347305389,1086,0,0,0.552001418,0.447998582,0,0,non-Intersection,0,0,0,0,0
688,ROWSLEY STATION ROAD,ROWSLEY STATION,ROAD,0.21589404,0.141721854,0.312582781,0.201324503,0.741721854,0.128476821,0.797940798,0.401869159,0.518691589,0.126168224,0.011450382,0.22519084,0.721374046,1,0,0,0.713924051,0.265822785,1032,0,0.042738348,0,0,0.957261652,0,non-Intersection,0,0,0,0,0
1434,STEIGLITZ ROAD,STEIGLITZ,ROAD,0.236923077,0.16,0.224615385,0.28,0.664615385,0.098461538,0.933130699,0.373493976,0.530120482,0.048192771,0,0.157407407,0.814814815,1,0,0,0.624203822,0.375796178,1071,0,0,0,0,1,0,non-Intersection,0,0,0,1,0
8758,CHURCH STREET,CHURCH,STREET,0.166666667,0.138095238,0.242857143,0.252380952,0.795238095,0.2,0.903553299,0.410714286,0.357142857,0.125,0.051948052,0.363636364,0.584415584,0.896103896,0.038961039,0.064935065,0.538461538,0.512820513,855,0.359884936,0,0.640115064,0,0,1,Intersection,0,0,0,0,0
6657,GARDNER AND HOLMAN ROAD,GARDNER AND HOLMAN,ROAD,0.192771084,0.090361446,0.219879518,0.307228916,0.765060241,0.189759036,0.888217523,0.436781609,0.528735632,0.034482759,0,0.132075472,0.867924528,1,0,0,0.609271523,0.390728477,1003,0,0,0,0,1,0,Intersection,0,0,0,0,0
5990,LONGWARRY-DROUIN ROAD,LONGWARRY-DROUIN,ROAD,0.209150327,0.104575163,0.235294118,0.300653595,0.758169935,0.150326797,0.949832776,0.436781609,0.505747126,0.08045977,0,0.202020202,0.797979798,1,0,0,0.597402597,0.331168831,1023,0,0,0,0,1,0,non-Intersection,0,0,0,1,0
2103,WOOD ROAD,WOOD,ROAD,0.206521739,0.101449275,0.188405797,0.344202899,0.759057971,0.15942029,0.940433213,0.387283237,0.514450867,0.098265896,0,0.128865979,0.850515464,0.984375,0,0,0.775510204,0.221088435,1099,0,0,1,0,0,0,non-Intersection,0,0,0,1,0
4523,CAREYS ROAD,CAREYS,ROAD,0.18380744,0.076586433,0.216630197,0.354485777,0.800875274,0.168490153,0.901531729,0.492647059,0.367647059,0.132352941,0,0.218543046,0.754966887,1,0,0,0.689814815,0.296296296,1024,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
4620,MCGUIGANS ROAD,MCGUIGANS,ROAD,0.175977654,0.125698324,0.187150838,0.337988827,0.790502793,0.173184358,0.884057971,0.34375,0.4375,0.15625,0,0.163934426,0.81147541,0.974137931,0,0.025862069,0.619565217,0.380434783,997,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
5211,HAYWARD ROAD,HAYWARD,ROAD,0.221774194,0.052419355,0.181451613,0.330645161,0.774193548,0.213709677,0.853556485,0.419354839,0.35483871,0.129032258,0,0.170454545,0.795454545,1,0,0,0.678571429,0.380952381,938,0,0,0,0.925187823,0.074812177,0,non-Intersection,0,0,0,0,0
6159,WALKER DRIVE,WALKER,DRIVE,0.118329466,0.046403712,0.113689095,0.199535963,0.860788863,0.522041763,0.916666667,0.523809524,0.321428571,0.19047619,0.063829787,0.503546099,0.397163121,0.680851064,0.056737589,0.262411348,0.712871287,0.376237624,898,0,0,0.982366591,0,0,0,non-Intersection,0,0,0,0,0
3993,LOUGHRAN DRIVE,LOUGHRAN,DRIVE,0.11627907,0.10755814,0.145348837,0.261627907,0.837209302,0.369186047,0.825581395,0.487804878,0.207317073,0.268292683,0.166666667,0.54,0.266666667,1,0,0,0.577319588,0.402061856,831,0,0.70345991,0.028677788,0.267862302,0,0,non-Intersection,0,0,0,0,0
3076,WALTON STREET,WALTON,STREET,0.102669405,0.049281314,0.127310062,0.36550308,0.885010267,0.35523614,0.943396226,0.612676056,0.26056338,0.147887324,0.018018018,0.364864865,0.585585586,1,0,0,0.659898477,0.370558376,969,0,0,1,0,0,1,non-Intersection,0,0,0,0,0
2807,BAMBRA ROAD,BAMBRA,ROAD,0.129943503,0.101694915,0.149717514,0.378531073,0.838983051,0.240112994,0.898591549,0.455445545,0.356435644,0.148514851,0,0.35915493,0.577464789,0.978723404,0,0.021276596,0.759776536,0.234636872,1068,0,0,1,0,0,0,non-Intersection,0,0,0,0,0
7967,MAGREES ROAD,MAGREES,ROAD,0.213973799,0.148471616,0.213973799,0.262008734,0.76419214,0.161572052,0.970833333,0.298245614,0.614035088,0.052631579,0.034482759,0.206896552,0.712643678,0.944444444,0,0.055555556,0.508333333,0.333333333,970,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
106,OLD COACH ROAD,OLD COACH,ROAD,0.144846797,0.13091922,0.208913649,0.348189415,0.816155989,0.167130919,0.880813953,0.456521739,0.423913043,0.054347826,0,0.12173913,0.852173913,1,0,0,0.691542289,0.268656716,1042,0,0,0.070364768,0.929635232,0,0,non-Intersection,0,0,0,0,0
9867,TOORAK ROAD,TOORAK,ROAD,0.184381779,0.082429501,0.212581345,0.301518438,0.765726681,0.219088937,0.920529801,0.551181102,0.37007874,0.11023622,0,0.37654321,0.604938272,1,0,0,0.706185567,0.237113402,1050,0,0,0.567156722,0,0.432843278,0,non-Intersection,0,0,0,0,0
1777,GHAZEEPORE ROAD,GHAZEEPORE,ROAD,0.169411765,0.138823529,0.195294118,0.336470588,0.785882353,0.16,0.928229665,0.35042735,0.521367521,0.051282051,0,0.048780488,0.926829268,1,0,0,0.740088106,0.242290749,1099,0,0,0,0,1,0,Intersection,0,0,0,0,0
5889,MOONDARRA RESERVOIR ROAD,MOONDARRA RESERVOIR,ROAD,0.144578313,0.072289157,0.162650602,0.403614458,0.828313253,0.21686747,0.855384615,0.5,0.371794872,0.076923077,0.066666667,0.214814815,0.696296296,0.968992248,0,0,0.613138686,0.437956204,938,0,0,0,1,0,0,non-Intersection,0,0,0,0,0
9280,FLANAGANS DRIVE,FLANAGANS,DRIVE,0.256906077,0.124309392,0.262430939,0.245856354,0.690607735,0.110497238,0.846965699,0.226804124,0.680412371,0.051546392,0.027522936,0.100917431,0.844036697,1,0,0,0.603448276,0.390804598,1046,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
17,WILD DOG ROAD,WILD DOG,ROAD,0.121212121,0.043771044,0.195286195,0.400673401,0.851851852,0.239057239,0.83032491,0.602409639,0.204819277,0.120481928,0.040983607,0.286885246,0.606557377,0.956521739,0,0,0.837209302,0.224806202,1014,0,0,0,0.700024042,0,0,non-Intersection,0,0,0,0,0
4582,BLACKWOOD STREET,BLACKWOOD,STREET,0.198198198,0.126126126,0.213213213,0.327327327,0.768768769,0.135135135,0.925925926,0.390804598,0.448275862,0.149425287,0,0.236842105,0.719298246,0.944444444,0,0,0.591194969,0.371069182,997,0,0,0.987879377,0.012120623,0,0,non-Intersection,0,0,0,0,0
7417,CLIFTON DRIVE,CLIFTON,DRIVE,0.165242165,0.122507123,0.216524217,0.33048433,0.797720798,0.165242165,0.94017094,0.4,0.427272727,0.209090909,0.031746032,0.325396825,0.619047619,0.873134328,0.126865672,0,0.647798742,0.352201258,986,0,0,1,0,0,0,non-Intersection,0,0,0,0,0
2587,MURRAY STREET,MURRAY,STREET,0.129979036,0.050314465,0.176100629,0.295597484,0.853249476,0.348008386,0.915789474,0.606837607,0.316239316,0.076923077,0.055,0.38,0.545,0.767326733,0.04950495,0.143564356,0.721393035,0.268656716,1052,0,0,1,0,0,0,non-Intersection,0,0,0,0,0
7272,LYNDHURST STREET,LYNDHURST,STREET,0.199556541,0.12195122,0.22616408,0.317073171,0.753880266,0.135254989,0.871396896,0.411290323,0.411290323,0.169354839,0.01910828,0.203821656,0.738853503,0.974842767,0,0,0.602040816,0.423469388,986,0,0,1,0,0,1,non-Intersection,0,0,0,0,0
4178,ABECKETT STREET,ABECKETT,STREET,0.117824773,0.045317221,0.16918429,0.268882175,0.854984894,0.398791541,0.838616715,0.679487179,0.282051282,0.128205128,0.1,0.411764706,0.470588235,0.685534591,0.264150943,0.025157233,0.751879699,0.22556391,1030,0.429590808,0,0.528123765,0.042285427,0,14,Intersection,0,0,0,0,0
9361,HOWARD STREET,HOWARD,STREET,0.138666667,0.058666667,0.205333333,0.346666667,0.837333333,0.250666667,0.884615385,0.553191489,0.35106383,0.138297872,0.045454545,0.422077922,0.487012987,0.959731544,0,0.040268456,0.717791411,0.251533742,1025,0,0,0.818354301,0.181645699,0,1,non-Intersection,0,0,0,0,0
4905,GISTS ROAD,GISTS,ROAD,0.210619469,0.09380531,0.277876106,0.276106195,0.755752212,0.14159292,0.953571429,0.418300654,0.464052288,0.137254902,0,0.237864078,0.708737864,1,0,0,0.55078125,0.390625,950,0,0,0.885808913,0,0.114191087,0,non-Intersection,0,0,0,0,0
3352,SMITHS BEACH ROAD,SMITHS BEACH,ROAD,0.168141593,0.053097345,0.212389381,0.300884956,0.814159292,0.265486726,0.803571429,0.365384615,0.403846154,0.211538462,0.034090909,0.340909091,0.590909091,1,0,0,0.670454545,0.306818182,975,0,0,1,0,0,0,non-Intersection,0,0,0,0,0
